Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,Zooby-Paste,Young Specialists,Zooby-Paste,"Zooby® Prophy Paste, Assorted, 100ct-Coarse","Zooby Prophy Paste Flavors to go WILD for! Zooby prophy paste is gluten-free, made with xylitol, and contains 1.23% fluoride ion. It’s designed for minimal splatter with great stain removal. Featuring six delicious, kid-friendly flavors in fine, medium and coarse grits. Available in 100ct boxes and each box contains an autoclavable animal-shaped prophy paste gripper.  Gripper characters include a turtle, a hippopotamus, and an alligator. Included character varies per box. FLAVORS: FEATURES: Turtle Melon®Gator Gum™Chocolate Chow®Happy Hippo Cake®Growlin’ Grrrape®Spearmint Safari®Proudly Made in the USA100 prophy paste cups per boxAvailable in fine, medium and coarse gritGluten-FreeMade with Xylitol1.23% fluoride ion",ct,100,Plak Smacker,Preventive,https://www.youngspecialties.com/product/zooby-assorted-flavor-prophy-paste-pack-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Zooby-Assorted-Prophy-Paste-600010-600210-600110-150x150.jpg
Young Specialists,Zooby-Angle,Young Specialists,Zooby-Angle,Zooby Prophy Angles-100,"Zooby Disposable Prophy Angles incorporate 5 unique animal designs that make polishing a breeze for pediatric patients. Each box comes in an assortment of fun characters so patients can choose which one they want to polish their teeth.  These prophy angles are also latex-free, and include a soft, 4-webbed cup. Sold in quantities of 100 or 500 per box, minimum order of 1 box.",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/zooby-disposable-prophy-angles/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Zooby-Disposable-Prophy-Angles-575010-575050-150x150.jpg
Young Specialists,Zooby-Hippo,Young Specialists,Zooby-Hippo,Zooby Happy Hippo Cake® Prophy Paste (100 ct)-Coarse,"Made with xylitol and 1.23% fluoride, Zooby Happy Hippo Cake® Prophy Paste features an optimal formulation of abrasive and adhesive properties designed for minimal splatter and great stain removal! The Zooby Happy Hippo Cake® Prophy Paste is a delicious, gluten-free, kid-friendly flavor available in medium and coarse grits. Every bag of paste contains 100 cups of prophy paste and a special autoclavable Zooby Prophy Paste Animal Gripper with a wide base, which allows the clinician to hold the paste cup with ease. The animal grips include a Turtle, Hippo or Gator.",ct,100,Plak Smacker,Preventive,https://www.youngspecialties.com/product/zooby-happy-hippo-cake-prophy-paste-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Zooby-Happy-Hippo-Cake-Prophy-Paste-150x150.jpg
Young Specialists,Varnish-Pen-90,Young Specialists,Varnish-Pen-90,"Young™ Varnish Pen™, 1.5mL, 5% NaF (90 ct)-Assorted","Varnish Pen 5% Sodium Fluoride Varnish is an innovative, all-in-one system that sends varnish from brush- to-teeth with a quick twist and easy press. Single-dose unit replaces foil packets and brush sticks for quick, simple, mess-free application. The thin, translucent no-mix formula is easy to handle without stringing or clumping. Gluten-free; pre-mixed; 5% sodium fluoride ion; xylitol.",ct,90,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-varnish-pen-1-5ml-5-naf-90-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/09/Varnish-Pen-Fluoride-Varnish-Assorted-295836-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Varnish-Pen-Fluoride-Varnish-Mint-295835-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Varnish-Pen-Fluoride-Varnish-Box-150x150.jpg"
Young Specialists,295831,Young Specialists,295831,Young™ Infinity Disposable Barrier Sleeve (500 ct),"Designed for use with the Young™ Infinity Cordless Hygiene System, these disposable plastic barrier sleeves offer convenient, easy-to-use infection control. Box of 500",ct,500,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/young-infinity-disposable-barrier-sleeve-500-ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Infinity-Disposable-Barrier-Sleeves-295831-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Infinity-Disposable-Barrier-Sleeves-Group-150x150.jpg"
Young Specialists,1346-Young,Young Specialists,1346-Young,"Young™ Classic Petite Web™ Prophy Angle, Latex Free, Soft (200 ct or 1200 ct)-200",The Young™ Classic Petite Web™ LF features the Petite Web™ Cup designed to flex and flare around tooth contours to expertly remove biofilm. Soft or firm; Short; Webbed Interior; Smooth Exterior; Latex-Free.,ct,200,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-classic-petite-web-lf-soft-200-ct-or-1200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Classic-Petite-Web-Prophy-Angles-134620-134612-150x150.jpg
Young Specialists,137710,Young Specialists,137710,Young™ Classic Pointed Polisher (100 ct),The Young™ Classic Pointed Polisher LF features a unique pointed tip with outer ridges to remove tough stains. Flexible enough to polish around the brackets and under the wires of orthodontic appliances without damaging tissues. Soft; Pointed; Ribbed Exterior; Latex-Free.,ct,100,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-classic-pointed-polisher-100-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Classic-Pointed-Polisher-137710-150x150.jpg
Young Specialists,295788,Young Specialists,295788,Young® Infinity Replacement Charging Cord,Replacement charging cord for the Young™ Infinity Cordless Hygiene System.,,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-infinity-replacement-charging-cord/,https://www.youngspecialties.com/wp-content/uploads/2021/08/Young-Infinity-Cordless-Charging-Cord-600x600-1-150x150.jpg
Young Specialists,295791,Young Specialists,295791,Young® Infinity Nosecone,Replacement nosecone for the Young™ Infinity Cordless Hygiene System.,,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-infinity-nosecone/,https://www.youngspecialties.com/wp-content/uploads/2021/12/Young-Infinity-Cordless-Nosecone-600x600-1-150x150.jpg
Young Specialists,295790,Young Specialists,295790,Young® Infinity O-Ring,Replacement O-Rings for the Young™ Infinity Cordless Hygiene System. Set of 3.,,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-infinity-o-ring/,https://www.youngspecialties.com/wp-content/uploads/2021/08/Young-Infinity-Cordless-Handpiece-O-Ring-600x600-1-150x150.jpg
Young Specialists,295737,Young Specialists,295737,Young® Infinity Cordless Hygiene Handpiece System,"Enjoy the flexibility of a cordless handpiece without sacrificing freedom to use any brand of disposable prophy angle. The Young® Infinity Cordless Hygiene Handpiece connects via Bluetooth to a cordless foot pedal, features a lightweight form and well-balanced design for ergonomic comfort, and has four times the battery life of the leading cordless handpiece.* Included in the Young® Infinity Cordless Hygiene System (Item # 295737):  See Infinity In Action:1 Cordless Handpiece1 Cordless Foot Pedal1 Handpiece Cradle3 NoseconesCharging Cords25 Disposable Barrier Sleeves",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-infinity-cordless-hygiene-handpiece-system/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Infinity-Cordless-Hygiene-Handpiece-295737-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Infinity-Cordless-Hygiene-Handpiece-System-295737-150x150.jpg"
Young Specialists,1356-Young,Young Specialists,1356-Young,Young™ Classic Elite Original™ Disposable Prophy Angle (200 ct or 1200 ct)-200,Click here to redeem offers.,ct,200,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-classic-elite-original-lf-200-ct-or-1200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Classic-Elite-Original-Prophy-Angle-135620-135612-150x150.jpg
Young Specialists,29581-Young-Slim,Young Specialists,29581-Young-Slim,Young Slim Elite Original Prophy Angles-200,"Young Slim Prophy Angles Featuring the Elite Original prophy cup.The Young™ Slim Elite Original™ is shorter in length with a narrower neck line and smaller rounded head. Designed to maneuver within tight spaces – tight buccal mucosa, third molars and posterior molar distal regions. Features the Elite Original™ Cup with external ridges for advanced stain removal and reduced splatter. Soft; Short; Webbed Interior; Ribbed Exterior; Latex-Free. Properties: Latex Free, Exterior Ridges, Soft ShortAreas Reached: Tight buccal mucosa, small mouths, third molars, distal region of posterior molarsQuantities Available: 200, 1200",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-slim-elite-original-disposable-prophy-angle-200-ct-or-1200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Slim-Elite-Original-Prophy-Angle-295816-150x150.jpg
Young Specialists,Young-Petite,Young Specialists,Young-Petite,Young® Slim Petite Web Prophy Angles-200,"Young Slim Prophy Angles Featuring the Petite Web prophy cup.The Young Slim Petite Web Prophy Angle features a short cup, narrow neck line and small rounded head. It’s designed to maneuver within tight spaces such as tight buccal mucosa, third molars, and posterior molar distal regions. It features the Petite Web cup, which flexes and flares around tooth contours to expertly remove biofilm. Prophy Cup Features: Soft; Short; Webbed Interior; Smooth Exterior; Latex-FreeProperties: Latex Free, Soft Cup, Narrow ProfileAreas Reached: Tight buccal mucosa, small mouths, third molars, distal region of posterior molarsQuantities Available: 200, 1200",,,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-slim-petite-web-latex-free-disposable-prophy-angle-200-ct-or-1200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Slim-Petite-Web-Prophy-Angle-295814-295815-150x150.jpg
Young Specialists,154612,Young Specialists,154612,"Young Contra Petite Web, 1200ct",The Young™ Contra Petite Web™ LF features the Petite Web™ Cup designed to flex and flare around tooth contours to expertly remove biofilm. Firm or Soft; Short; Webbed Interior; Smooth Exterior; Latex-Free.,ct,1200,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-contra-petite-web-lf-soft-1200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Contra-Petite-Web-Prophy-Angle-154612-150x150.jpg
Young Specialists,155620,Young Specialists,155620,"Young Contra Elite Original, 200ct","The Young™ Contra Elite Original™ LF features the Elite Original™ Cup, which has external ridges for advanced stain removal and minimal splatter. Soft; Short; Webbed Interior; Ribbed Exterior; Latex-Free.",ct,200,Plak Smacker,Preventive,https://www.youngspecialties.com/product/young-contra-elite-original-lf-soft-200-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Young-Contra-Elite-Original-Prophy-Angle-155620-150x150.jpg
Young Specialists,BF-6000,Young Specialists,BF-6000,"X-Ray Head Sleeves, 15″ X 26″ clear (250 ct)",These X-Ray Head Sleeves are designed to fit over most X-Ray heads. The barrier is made of clear plastic and is easy to apply. Size: 15″ x 26″,ct,250,Plak Smacker,Infection Control,https://www.youngspecialties.com/product/x-ray-head-sleeves-15-x-26-clear-250-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/Defend-x-ray-Sleeve-BF-6000-150x150.jpg
Young Specialists,AEWPKT3,Young Specialists,AEWPKT3,Waxing Instrument PKT 3,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/waxing-instrument-pkt-3/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEWPKT3-150x150.jpg
Young Specialists,AEWPKT2,Young Specialists,AEWPKT2,Waxing Instrument PKT 2,,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/waxing-instrument-pkt-2/,https://www.youngspecialties.com/wp-content/uploads/2021/10/AEWPKT2-150x150.jpg
Young Specialists,70013,Young Specialists,70013,StarSmilez® Large Individual – Ollie Z Mutt (1 ct),"Learn about oral health with Ollie Z. Mutt! Great for large groups and events, this dental teaching aid helps teach kids about oral health in a fun, interactive way. Sits 18″ tall and includes a fully flossible 2x life-size dental model, oversized demonstration toothbrush, water-squirting mechanism, and puppet capabilities.",ct,1,Plak Smacker,Preventive,https://www.youngspecialties.com/product/starsmilez-large-individual-ollie-z-mutt-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/StarSmilez-Large-Ollie-Mutt-70013-150x150.jpg
Young Specialists,AESN137X,Young Specialists,AESN137X,Stainless Steel Nebraska 135 Scaler with Resin Handle – Orange (1ct),"Posterior, long blade for easy access to distal of all posterior regions. Made with strong and long-lasting stainless steel.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/stainless-steel-nebraska-135-scaler-with-resin-handle-orange-1ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-Nebraska-135-Scaler-AESN137X-150x150.jpg
Young Specialists,187-100,Young Specialists,187-100,Heavy Duty Band Pusher (1 ct),All Stainless Steel construction. Finely serrated tip gives positive control. Comfortable firm grip.,ct,1,Orthodontics,Orthodontic Instruments,https://www.youngspecialties.com/product/heavy-duty-band-pusher-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/The-Orthodontic-Store-Heavy-Duty-Band-Band-Pusher-187-100-150x150.jpg
Young Specialists,187-220,Young Specialists,187-220,Intraoral Boley Gauge (1 ct),"Curved, pointed tips for accuracy. Measures in millimeters.",ct,1,Orthodontics,Orthodontic Instruments,https://www.youngspecialties.com/product/intraoral-boley-gauge-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/The-Orthodontic-Store-Boley-Gauge-187-220-150x150.jpg
Young Specialists,X-Pander,Young Specialists,X-Pander,"Intra Oral Cheek-X-Pander, Autoclavable or Dry Heat (1 ct)-Autoclavable Large","Cheek expanders offered in small, medium and large sizes. Autoclavable up to 275°F. Dry Heat up to 375°F.",ct,1,Orthodontics,Adhesives & Bonding,https://www.youngspecialties.com/product/intra-oral-cheek-x-pander-autoclavable-or-dry-heat-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/The-Orthodontic-Store-Oral-Cheek-Retractors-150x150.jpg
Young Specialists,Chewies,Young Specialists,Chewies,"Invisalign Chewies, Aligner Tray Seaters (20ct)-Green Mint Scented","Invisalign Chewies Aligner tray seaters. (10) 2ct patient packs per bag. Help your patients properly seat their aligners with our Chewies patient packs. They comfortably and efficiently close air gaps for a better fit. Budget friendly and easy to store in a retainer case or appliance box. Includes (10) 2ct patient packs per bag and available in 5 colors and scents. Available options:Features:399-035: White, Unscented399-040: Green, Mint Scented399-045: Pink, Bubble Gum Scented399-060: Yellow, Pineapple Scented399-065: Purple, Grape ScentedHelps seat aligner trays correctlyMade from Non-Latex* MaterialDesigned with non-slip textureFits most mouths: our aligner measures around 1.37 inch/ 3.5 cmComfortably and efficiently close air gaps for a better fit.Budget friendlyEasy to store in a retainer case or appliance boxAvailable in 5 colors.",ct,20,Orthodontics,Patient Supplies,https://www.youngspecialties.com/product/chewies-aligner-tray-seaters-20ct/,"https://www.youngspecialties.com/wp-content/uploads/2020/10/Invisalign-Chewies-Young-Specialties-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-rainbow-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-white-unscented-399-035-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-yellow-pineapple-399-060-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-purple-grape-399-065-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-pink-bubble-gum-399-045-150x150.jpg,https://www.youngspecialties.com/wp-content/uploads/2020/10/invisalign-chewies-green-mint-399-040-150x150.jpg"
