Seller Platform,Seller SKU,Manfacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Product Page URL,Attachment URL,Image URL
Dental City,39-110,Meta ,GPCB-10,Meta Gutta Percha #10,"Meta makes gutta percha points with a wide variety of characteristics and sizes, fitting the preferences of all users. Regular points are equally stiff and flexible for superior handling, and are uniform in shape, with a non-distorting crimp. All points have a long shelf life, are extremely radiopaque, and are suitable for vertical and lateral condensation. Also available is an Endo Organizer, a spill-proof cylinder with 12 compartments to fit 240 points sizes 15-80.Meta Special Taper Points are especially time-saving for easier root canal obturations; the secret is in the length markings available on the side of the points. These help accurately measure depth, with stripes at 24mm, 22mm, 20mm, 19mm, 18mm, and 16mm. This safe, easy, and fast filling tool is available with a .04-.12 size taper.Meta gutta percha points are available in a range of different packaging options. Choose between the standard 6-compartment dispenser, 6 round vials, 6 square vials, the 4-compartment dispenser, and the sliding type dispenser.RadiopaqueUniformly handrolledLong shelf lifeUse for vertical and lateral condensationISO sizes 8-140; color-codedAccessory sizes XF, FF, MF, F, FM, M, ML, L, XLSpill-proof",,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/8865/meta-spill-proof-gutta-percha-points,https://dentalcity.com/MSDS/39-L1540.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-8865-Product_Primary_Image-400X400.jpg
Dental City,39-101604,DiaDent ,101-604,Diadent Gutta Percha ISO Spillproof #20 120/Box 101-604,,Box 101-604,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/18602/diadent-iso-spillproof-gutta-percha-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-18602-Product_Primary_Image-400X400.jpg
Dental City,39-204604,DiaDent ,204-604,Diadent Feathertip Paper Points #M 204-604,,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/16965/diadent-diadent-feathertip-paper-point,,https://www.dentalcity.com/CatalogImages/DENLN/18-16965-Product_Primary_Image-400X400.jpg
Dental City,39-606020R,Roydent ,606020R,Roydent Paper Points .06 Taper #20 Yellow 180/Box 606020R	,,Box 606020R	,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/17435/roydent-roydent-absorbent-paper-point,,https://www.dentalcity.com/CatalogImages/DENLN/18-17435-Product_Primary_Image-400X400.jpg
Dental City,39-60022743,Coltene ,60022743,"HyFlex EDM Paper Points .0-#25, 100pcs 60022743",,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/20965/coltene-hyflex-edm-paper-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-20965-Product_Primary_Image-400X400.jpg
Dental City,39-108,Meta ,GP CC SP #XF-M,Meta Assorted Gutta Percha XF-M,,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/8830/meta-spill-proof-gutta-percha-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-8830-Product_Primary_Image-400X400.jpg
Dental City,95-GP2002,Beyes ,GP2002,"GPRO F1, Gutta-percha Obturation Filling Machine","GPRO® Gutta-Percha Obturation Systems from Beyes make obturation operation easier for clinicians. Choose between F1 (Filling Machine) and P1 (Pen) models for the product that best meets your needs and preferences.
GPRO F1 Gutta-Percha Obturation Filling Machine (#95-GP2002)
Features wireless, vertical type, single-button design to make obturation easier.

Heats up within 15 seconds to reduce waiting time and increase efficiency
Automatic shut-off after 10 minutes of working time
Easy to hold and operate
Double display design allows for easy operation in different angles and tooth positions
360° rotating injection needle for multi-angle filling
Easy to reach apical 3mm of canal
12 month warranty

Download: Instructions for use
GPRO P1 Gutta-Percha Obturation Heating Pen (#95-GP2003)
Features wireless, horisonal type, temperature adjusting, and left or right hand operation design for outstanding function.

0.2 second heating time
10 second automatic pwer cut-off protction ensures safer operation
Thin tip penetrates deep into narrow root canal for better treatment effect
Scaling prevented by constant temperature
4 working temperatures to match different gutta-percha brands
Lightweight
Easy to hold and operate
High-efficiency conversion system for smooth cutting
12 month warranty

Download: Instructions for use
 
 
 
 ",,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/20358/beyes-gpro-gutta-percha-obturation,,https://www.dentalcity.com/CatalogImages/DENLN/18-20358-Product_Primary_Image-400X400.jpg
Dental City,39-671994,Dentsply Sirona ,671994,Dentsply Gutta Percha Gauge Endo Ruler Blue 671994,"Endodontic Ruler used to customize accessory size gutta percha to ISO sizing, and to measure files, gutta percha points and absorbent points.",,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2700/dentsply-sirona-gutta-percha-gauge-endo-ruler,,https://www.dentalcity.com/CatalogImages/DENLN/18-2700-Product_Primary_Image-400X400.jpg
Dental City,39-9728025,Kerr ,972-8025,SimpliFill 25mm #80 6/Pack (SF2580BX6) 972-8025,,Pack (SF2580BX6) 972-8025,6,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/14979/kerr-simplifill,,https://www.dentalcity.com/CatalogImages/DENLN/18-14979-Product_Primary_Image-400X400.jpg
Dental City,39-670071,Dentsply Sirona ,670071,Dentsply Absorbent Paper Point Assorted Cell 180/Pack 670071,"These hand-rolled points offer excellent absorbency and come in economical bulk and convenient cell packages. The are available in .02 ISO and accessory sizes, including tapered .04 and .06 – specially designed to match the tapered shapes created by today’s instruments and techniques.",Pack 670071,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2484/dentsply-sirona-absorbent-paper-points-cell-pack,,https://www.dentalcity.com/CatalogImages/DENLN/18-2484-Product_Primary_Image-400X400.jpg
Dental City,39-116603,DiaDent ,ML116-603,Dia-ISOGT Gutta Percha .06 Taper #15 60/box ML116-603,,box ML116-603,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/20136/diadent-dia-isogt-length-marked-taper-gutta-percha,,https://www.dentalcity.com/CatalogImages/DENLN/18-20136-Product_Primary_Image-400X400.jpg
Dental City,39-ML101604,DiaDent ,ML 101-604,ML .029 Gutta Percha Points Diadent SP Size 20 ML 101-604,,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/14849/diadent-length-marked-gutta-percha-sp,,https://www.dentalcity.com/CatalogImages/DENLN/18-14849-Product_Primary_Image-400X400.jpg
Dental City,39-669301,Dentsply Sirona ,669301,Densfil Verification Refill #20 6/Pack 669301,"The Densfil System ensures an efficient three-dimensional seal of the root canal space. Densfil's patented endodontic obturator consists of a flexible central carrier that is uniformly coated with a layer of refined and tested ""alpha"" phase gutta-percha. Unlike traditional gutta-percha, alpha phase provides the ideal match to the solid core technique because it becomes adhesive when heated and plasticizes at a lower temperature.,  ,Biocompatible and radiopaque,Medical-grade plastic or titanium,DensHeat oven offers stable heat,Size verifiers also offered",Pack 669301,6,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2595/dentsply-sirona-densfil-verification-refill,,https://www.dentalcity.com/CatalogImages/DENLN/18-2595-Product_Primary_Image-400X400.jpg
Dental City,39-670196,Dentsply Sirona ,670196,Dentsply Absorbent Paper Point .06 #30 Cell 180/Pack 670196,"These hand-rolled points offer excellent absorbency and come in economical bulk and convenient cell packages. The are available in .02 ISO and accessory sizes, including tapered .04 and .06 – specially designed to match the tapered shapes created by today’s instruments and techniques.",Pack 670196,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2481/dentsply-sirona-absorbent-paper-points-06-taper,,https://www.dentalcity.com/CatalogImages/DENLN/18-2481-Product_Primary_Image-400X400.jpg
Dental City,39-MP210609,DiaDent ,MP210-609,MM Marked Paper Points Dia-IsoGT.04 #45 Pk/100 MP210-609,,100 MP210-609,5,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/14646/diadent-dia-isogt-mm-marked-paper-points,https://dentalcity.com/MSDS/39-202305.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-14646-Product_Primary_Image-400X400.jpg
Dental City,39-126605,DiaDent ,126-605,Gutta Percha FeatherTip #FM 200/Box 126-605,,Box 126-605,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/3393/diadent-gutta-percha-feathered-tip,,https://www.dentalcity.com/CatalogImages/DENLN/18-3393-Product_Primary_Image-400X400.jpg
Dental City,39-03348,Coltene ,H03348,Hygenic Absorbent Point Medium 200/Box H03348,"Hygenic Absorbent Paper Points are precise in their size and taper for an easy application that is flexible, yet firm. Paper Points are white in color, have no adhesives, and are available in conventional and standardized sizes and textures: XX-Fine to X-Coarse. The bulk package has 200 per box; also available are Ster-I-Cell Paper Points, which are packed in cells, each cell containing 5 sterile points (a total of 180 per box).",Box H03348,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/1673/coltene-ster-i-cell-absorbent-paper-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-1673-Product_Primary_Image-400X400.jpg
Dental City,39-670969,Dentsply Sirona ,670969,Dentsply Gutta Percha #20 Color Coded Vial 20 x 6/Pack 670969,"Dentsply Gutta Percha is indicated for all warm or cold obturations. The high quality points offer the precision required for optimal obturation results.,Reliable insertion to apex,0.02-0.06 taper,Monochrome white option,Sizes 15-120,6/pack",Pack 670969,6,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2572/dentsply-sirona-color-coded-vial-gutta-percha-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-2572-Product_Primary_Image-400X400.jpg
Dental City,39-60022707,Coltene ,60022707,HyFlex EDM Gutta Percha Points OneFile #25 60/Box 60022707,,Box 60022707,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/21111/coltene-hyflex-edm-gutta-percha,,https://www.dentalcity.com/CatalogImages/DENLN/18-21111-Product_Primary_Image-400X400.jpg
Dental City,39-210691,DiaDent ,210-691,Dia-ISOGT .04 Paper Points 15-40 100/bx 210-691,,bx 210-691,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/3378/diadent-dia-iso-gt,https://dentalcity.com/MSDS/39-202305.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-3378-Product_Primary_Image-400X400.jpg
Dental City,39-670950,Dentsply Sirona ,670950,Dentsply Gutta Percha .04 #25 Color Coded Vial 20 x 6/Pack 670950,"Dentsply Gutta Percha is indicated for all warm or cold obturations. The high quality points offer the precision required for optimal obturation results.,Reliable insertion to apex,0.02-0.06 taper,Monochrome white option,Sizes 15-120,6/pack",Pack 670950,6,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/2571/dentsply-sirona-color-coded-vial-04-gutta-percha-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-2571-Product_Primary_Image-400X400.jpg
Dental City,39-9056005,Premier ,9056005,Premier Gutta Percha #35 120/Box 9056005,"Specially formulated Premier Gutta Percha is neither too soft nor too brittle. The points offer the ideal consistency for plugging or for lateral condensation and are very radiopaque. Premier Gutta Percha is softened easily and dissolves readily in chloroform.As A.A.E. Gutta Percha, the points are machine made to ensure an identical shape and size to the corresponding Reamer and/or File, and are available in boxes of 6 vials.",Box 9056005,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/10127/premier-gutta-percha-points,https://dentalcity.com/MSDS/39-9056014.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-10127-Product_Primary_Image-400X400.jpg
Dental City,95-9730303,Kerr ,973-0303,Elements Satellite with Cord 973-0303,,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/20235/kerr-elements-parts,,https://www.dentalcity.com/CatalogImages/DENLN/18-20235-Product_Primary_Image-400X400.jpg
Dental City,39-670922,Dentsply Sirona ,670922,Dentsply Gutta Percha Medium-Fine 20 x 6/Pack 670922,"Dentsply Gutta Percha is indicated for all warm or cold obturations. The high quality points offer the precision required for optimal obturation results.,Reliable insertion to apex,0.02-0.06 taper,Monochrome white option,Sizes 15-120,6/pack",Pack 670922,6,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/13574/dentsply-sirona-vial-accessory-gutta-percha-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-13574-Product_Primary_Image-400X400.jpg
Dental City,39-202605,DiaDent ,202-605,Diadent Paper Point Spill Proof Coarse CC 202-605,,,,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/14649/diadent-spill-proof-paper-points,https://dentalcity.com/MSDS/39-202305.pdf,https://www.dentalcity.com/CatalogImages/DENLN/18-14649-Product_Primary_Image-400X400.jpg
Dental City,39-12655,Kerr ,12655,Sybron Endo Gutta Percha Standardized #50 100/Box,"Sybron Endo's radiopaque gutta percha is the time-proven fill for root canal therapies. Both Autofit and standard gutta percha cones fit seamlessly into a gutta percha wheel. In addition, choose between standardized and tapered; sizes are offered from X-Fine to Large. They are readily softened by heat and flexible to be easily inserted into the canal.,Yet another option is the K3 gutta percha point, tapered to .04 or .06, and with a tip size 20-45 and optional feather tips. Classic Sybron Endo is packaged at 100/box, while K3 is 50/box.",Box,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/7974/kerr-standardized-gutta-percha,,https://www.dentalcity.com/CatalogImages/DENLN/18-7974-Product_Primary_Image-400X400.jpg
Dental City,39-9720111,Kerr ,972-0111,Sybron Endo Greater Taper Paper Points .04 100/Pack 972-0111,,Pack 972-0111,0,Endodontics/Root Canal Filling,https://www.dentalcity.com/product/7383/kerr-autofit-greater-taper-paper-points,,https://www.dentalcity.com/CatalogImages/DENLN/18-7383-Product_Primary_Image-400X400.jpg
